[[FileID]],[[Group]],[[Key]],[[English]],[[Japanese]]
Terraria.Localization.Content.en-US.Items,ItemName,RichMahoganyCandelabra,Rich Mahogany Candelabra,マホガニーの燭台
Terraria.Localization.Content.en-US.Items,ItemName,RichMahoganyCandle,Rich Mahogany Candle,マホガニーの蝋燭
Terraria.Localization.Content.en-US.Items,ItemName,RichMahoganyChandelier,Rich Mahogany Chandelier,マホガニーのシャンデリア
Terraria.Localization.Content.en-US.Items,ItemName,RichMahoganyClock,Rich Mahogany Clock,マホガニーの時計
Terraria.Localization.Content.en-US.Items,ItemName,RichMahoganyLamp,Rich Mahogany Lamp,マホガニーのランプ
Terraria.Localization.Content.en-US.Items,ItemName,RichMahoganyLantern,Rich Mahogany Lantern,マホガニーランタン
Terraria.Localization.Content.en-US.Items,ItemName,RichMahoganySink,Rich Mahogany Sink,マホガニーのシンク
Terraria.Localization.Content.en-US.Items,ItemName,RoyalGel,Royal Gel,ロイヤルジェル
Terraria.Localization.Content.en-US.Items,ItemName,RubyGemsparkWall,Ruby Gemspark Wall,発光壁（ルビー）
Terraria.Localization.Content.en-US.Items,ItemName,RubyGemsparkWallOff,Offline Ruby Gemspark Wall,消えた発光壁（ルビー）
Terraria.Localization.Content.en-US.Items,ItemName,SailfishBoots,Sailfish Boots,バショウカジキのブーツ
Terraria.Localization.Content.en-US.Items,ItemName,SalamanderBanner,Salamander Banner,サラマンダーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SandElementalBanner,Sand Elemental Banner,サンドエレメンタルのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SandFallBlock,Sandfall Block,★Sandfallブロック
Terraria.Localization.Content.en-US.Items,ItemName,SandFallWall,Sandfall Wall,砂滝の壁
Terraria.Localization.Content.en-US.Items,ItemName,SandsharkBanner,Sand Shark Banner,サンドシャークのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SandsharkCorruptBanner,Bone Biter Banner,ボーンバイターのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SandsharkCrimsonBanner,Flesh Reaver Banner,フレッシュリーバーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SandsharkHallowedBanner,Crystal Thresher Banner,クリスタルスレッシャーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SandSlimeBanner,Sand Slime Banner,サンドスライムのバナー
Terraria.Localization.Content.en-US.Items,ItemName,Sandstone,Sandstone Block,砂岩のブロック
Terraria.Localization.Content.en-US.Items,ItemName,SandstoneWall,Sandstone Wall,砂岩の壁
Terraria.Localization.Content.en-US.Items,ItemName,SapphireGemsparkWall,Sapphire Gemspark Wall,発光壁（サファイア）
Terraria.Localization.Content.en-US.Items,ItemName,SapphireGemsparkWallOff,Offline Sapphire Gemspark Wall,消えた発光壁（サファイア）
Terraria.Localization.Content.en-US.Items,ItemName,ScalyTruffle,Scaly Truffle,恐怖のトリュフ
Terraria.Localization.Content.en-US.Items,ItemName,ScorpionStatue,Scorpion Statue,サソリの石像
Terraria.Localization.Content.en-US.Items,ItemName,Seashell,Seashell,ホタテ
Terraria.Localization.Content.en-US.Items,ItemName,SeaSnailBanner,Sea Snail Banner,海巻き貝のバナー
Terraria.Localization.Content.en-US.Items,ItemName,Seedler,Seedler,シードラー
Terraria.Localization.Content.en-US.Items,ItemName,SeveredHandBanner,Severed Hand Banner,サバードハンドのバナー
Terraria.Localization.Content.en-US.Items,ItemName,Sextant,Sextant,六分儀
Terraria.Localization.Content.en-US.Items,ItemName,ShadewoodBathtub,Shadewood Bathtub,シェイドウッドの浴槽
Terraria.Localization.Content.en-US.Items,ItemName,ShadewoodBookcase,Shadewood Bookcase,シェイドウッドの本棚
Terraria.Localization.Content.en-US.Items,ItemName,ShadewoodCandelabra,Shadewood Candelabra,シェイドウッドの燭台
Terraria.Localization.Content.en-US.Items,ItemName,ShadewoodCandle,Shadewood Candle,シェイドウッドの蝋燭
Terraria.Localization.Content.en-US.Items,ItemName,ShadewoodChandelier,Shadewood Chandelier,シェイドウッドのシャンデリア
Terraria.Localization.Content.en-US.Items,ItemName,ShadewoodClock,Shadewood Clock,シェイドウッドの時計
Terraria.Localization.Content.en-US.Items,ItemName,ShadewoodLamp,Shadewood Lamp,シェイドウッドのランプ
Terraria.Localization.Content.en-US.Items,ItemName,ShadewoodLantern,Shadewood Lantern,シェイドウッドのランタン
Terraria.Localization.Content.en-US.Items,ItemName,ShadewoodSink,Shadewood Sink,シェイドウッドのシンク
Terraria.Localization.Content.en-US.Items,ItemName,ShadowDye,Shadow Dye,染料（影）
Terraria.Localization.Content.en-US.Items,ItemName,ShadowFlameBow,Shadowflame Bow,シャドウフレイムボウ
Terraria.Localization.Content.en-US.Items,ItemName,ShadowflameHadesDye,Shadowflame Hades Dye,染料（シャドウフレイムヘッド）
Terraria.Localization.Content.en-US.Items,ItemName,ShadowFlameHexDoll,Shadowflame Hex Doll,シャドウフレイムヘックスドール
Terraria.Localization.Content.en-US.Items,ItemName,ShadowFlameKnife,Shadowflame Knife,シャドウフレイムナイフ
Terraria.Localization.Content.en-US.Items,ItemName,SharkronBalloon,Sharkron Balloon,シャークロンの風船
Terraria.Localization.Content.en-US.Items,ItemName,SharkStatue,Shark Statue,サメの石像
Terraria.Localization.Content.en-US.Items,ItemName,SharkteethTrophy,Sharkteeth Trophy,サメ歯のトロフィー
Terraria.Localization.Content.en-US.Items,ItemName,SharkToothNecklace,Shark Tooth Necklace,サメ歯のネックレス
Terraria.Localization.Content.en-US.Items,ItemName,SharpeningStation,Sharpening Station,研ぎ機
Terraria.Localization.Content.en-US.Items,ItemName,ShiftingPearlSandsDye,Shifting Pearlsands Dye,染料（シフティングパールサンド）
Terraria.Localization.Content.en-US.Items,ItemName,ShiftingSandsDye,Shifting Sands Dye,染料（シフティングサンド）
Terraria.Localization.Content.en-US.Items,ItemName,ShinyStone,Shiny Stone,輝く石
Terraria.Localization.Content.en-US.Items,ItemName,ShipsWheel,Ship's Wheel,操舵輪
Terraria.Localization.Content.en-US.Items,ItemName,ShiverthornPlanterBox,Shiverthorn Planter Box,シバーソーンのプランター
Terraria.Localization.Content.en-US.Items,ItemName,ShrimpyTruffle,Shrimpy Truffle,小さなトリュフ
Terraria.Localization.Content.en-US.Items,ItemName,ShroomitePlating,Shroomite Plating,シュルーマイトメッキ
Terraria.Localization.Content.en-US.Items,ItemName,ShroomitePlatingWall,Shroomite Plating Wall,シュルーマイトメッキの壁
Terraria.Localization.Content.en-US.Items,ItemName,SilkRope,Silk Rope,シルクのロープ
Terraria.Localization.Content.en-US.Items,ItemName,SilkRopeCoil,Silk Rope Coil,シルクの投げ縄
Terraria.Localization.Content.en-US.Items,ItemName,SillyBalloonGreen,Silly Green Balloon,おめでたい風船（緑）
Terraria.Localization.Content.en-US.Items,ItemName,SillyBalloonGreenWall,Silly Green Balloon Wall,おめでたい風船の壁（緑）
Terraria.Localization.Content.en-US.Items,ItemName,SillyBalloonMachine,Silly Balloon Machine,おめでたい風船マシーン
Terraria.Localization.Content.en-US.Items,ItemName,SillyBalloonPink,Silly Pink Balloon,おめでたい風船（桃）
Terraria.Localization.Content.en-US.Items,ItemName,SillyBalloonPinkWall,Silly Pink Balloon Wall,おめでたい風船の壁（桃）
Terraria.Localization.Content.en-US.Items,ItemName,SillyBalloonPurple,Silly Purple Balloon,おめでたい風船（紫）
Terraria.Localization.Content.en-US.Items,ItemName,SillyBalloonPurpleWall,Silly Purple Balloon Wall,おめでたい風船の壁（紫）
Terraria.Localization.Content.en-US.Items,ItemName,SillyBalloonTiedGreen,Silly Tied Balloon (Green),おめでたいくくられた風船（緑）
Terraria.Localization.Content.en-US.Items,ItemName,SillyBalloonTiedPink,Silly Tied Balloon (Pink),おめでたいくくられた風船（桃）
Terraria.Localization.Content.en-US.Items,ItemName,SillyBalloonTiedPurple,Silly Tied Balloon (Purple),おめでたいくくられた風船（紫）
Terraria.Localization.Content.en-US.Items,ItemName,SillyStreamerBlue,Blue Streamer,青のストリーマー
Terraria.Localization.Content.en-US.Items,ItemName,SillyStreamerGreen,Green Streamer,緑のストリーマー
Terraria.Localization.Content.en-US.Items,ItemName,SillyStreamerPink,Pink Streamer,ピンクのストリーマー
Terraria.Localization.Content.en-US.Items,ItemName,SilverAndBlackDye,Silver and Black Dye,染料（銀と黒）
Terraria.Localization.Content.en-US.Items,ItemName,SkeletronBossBag,Treasure Bag,トレジャーバッグ
Terraria.Localization.Content.en-US.Items,ItemName,SkeletronPrimeBossBag,Treasure Bag,トレジャーバッグ
Terraria.Localization.Content.en-US.Items,ItemName,SkeletronPrimeMask,Skeletron Prime Mask,スケルトロンプライムのマスク
Terraria.Localization.Content.en-US.Items,ItemName,SkiphsHelm,Skiphs' Mask,★Skiphs'マスク
Terraria.Localization.Content.en-US.Items,ItemName,SkiphsPants,Skiphs' Bear Butt,★Skiphs'クマバット
Terraria.Localization.Content.en-US.Items,ItemName,SkiphsShirt,Skiphs' Skin,★Skiphsの皮膚
Terraria.Localization.Content.en-US.Items,ItemName,SkiphsWings,Skiphs' Paws,★Skiphs'足
Terraria.Localization.Content.en-US.Items,ItemName,SkyBlueString,Sky Blue String,糸（スカイブルー）
Terraria.Localization.Content.en-US.Items,ItemName,SkyFracture,Sky Fracture,スカイフラクチャー
Terraria.Localization.Content.en-US.Items,ItemName,SkywareBathtub,Skyware Bathtub,天空の浴槽
Terraria.Localization.Content.en-US.Items,ItemName,SkywareBed,Skyware Bed,天空のベッド
Terraria.Localization.Content.en-US.Items,ItemName,SkywareBookcase,Skyware Bookcase,天空の本棚
Terraria.Localization.Content.en-US.Items,ItemName,SkywareCandelabra,Skyware Candelabra,天空の燭台
Terraria.Localization.Content.en-US.Items,ItemName,SkywareCandle,Skyware Candle,天空の蝋燭
Terraria.Localization.Content.en-US.Items,ItemName,SkywareChandelier,Skyware Chandelier,天空のシャンデリア
Terraria.Localization.Content.en-US.Items,ItemName,SkywareClock,Skyware Clock,天空の時計
Terraria.Localization.Content.en-US.Items,ItemName,SkywareLamp,Skyware Lamp,天空のランプ
Terraria.Localization.Content.en-US.Items,ItemName,SkywareLantern,Skyware Lantern,天空のランタン
Terraria.Localization.Content.en-US.Items,ItemName,SkywarePlatform,Skyware Platform,天空の足場
Terraria.Localization.Content.en-US.Items,ItemName,SkywareSink,Skyware Sink,天空のシンク
Terraria.Localization.Content.en-US.Items,ItemName,SkywareWorkbench,Skyware Work Bench,天空の作業台
Terraria.Localization.Content.en-US.Items,ItemName,SlapHand,Slap Hand,ビンタの手
Terraria.Localization.Content.en-US.Items,ItemName,SliceOfCake,Slice of Cake,ケーキのスライス
Terraria.Localization.Content.en-US.Items,ItemName,SlimeBathtub,Slime Bathtub,スライムの浴槽
Terraria.Localization.Content.en-US.Items,ItemName,SlimeBed,Slime Bed,スライムのベッド
Terraria.Localization.Content.en-US.Items,ItemName,SlimeBookcase,Slime Bookcase,スライムの本棚
Terraria.Localization.Content.en-US.Items,ItemName,SlimeCandelabra,Slime Candelabra,スライムの燭台
Terraria.Localization.Content.en-US.Items,ItemName,SlimeCandle,Slime Candle,スライムの蝋燭
Terraria.Localization.Content.en-US.Items,ItemName,SlimeChair,Slime Chair,スライムのイス
Terraria.Localization.Content.en-US.Items,ItemName,SlimeChandelier,Slime Chandelier,スライムのシャンデリア
Terraria.Localization.Content.en-US.Items,ItemName,SlimeChest,Slime Chest,スライムの宝箱
Terraria.Localization.Content.en-US.Items,ItemName,SlimeClock,Slime Clock,スライムの時計
Terraria.Localization.Content.en-US.Items,ItemName,SlimeDoor,Slime Door,スライムのドア
Terraria.Localization.Content.en-US.Items,ItemName,SlimeDresser,Slime Dresser,スライムのドレッサー
Terraria.Localization.Content.en-US.Items,ItemName,SlimeGun,Slime Gun,スライムガン
Terraria.Localization.Content.en-US.Items,ItemName,SlimeHook,Slime Hook,スライムフック
Terraria.Localization.Content.en-US.Items,ItemName,SlimeLamp,Slime Lamp,スライムのランプ
Terraria.Localization.Content.en-US.Items,ItemName,SlimeLantern,Slime Lantern,スライムのランタン
Terraria.Localization.Content.en-US.Items,ItemName,SlimePiano,Slime Piano,スライムのピアノ
Terraria.Localization.Content.en-US.Items,ItemName,SlimePlatform,Slime Platform,スライムの足場
Terraria.Localization.Content.en-US.Items,ItemName,SlimeSink,Slime Sink,スライムのシンク
Terraria.Localization.Content.en-US.Items,ItemName,SlimeSofa,Slime Sofa,スライムのソファ
Terraria.Localization.Content.en-US.Items,ItemName,SlimeTable,Slime Table,スライムのテーブル
Terraria.Localization.Content.en-US.Items,ItemName,SlimySaddle,Slimy Saddle,スライムの鞍
Terraria.Localization.Content.en-US.Items,ItemName,Sluggy,Sluggy,ナメクジ
Terraria.Localization.Content.en-US.Items,ItemName,SmokeBlock,Smoke Block,煙のブロック
Terraria.Localization.Content.en-US.Items,ItemName,SnailStatue,Snail Statue,カタツムリの石像
Terraria.Localization.Content.en-US.Items,ItemName,SnowCloudBlock,Snow Cloud,雪の雲
Terraria.Localization.Content.en-US.Items,ItemName,SnowFallBlock,Snowfall Block,★降雪ブロック
Terraria.Localization.Content.en-US.Items,ItemName,SnowFallWall,Snowfall Wall,降雪の壁
Terraria.Localization.Content.en-US.Items,ItemName,SolarCoriteBanner,Corite Banner,コライトのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SolarCrawltipedeBanner,Crawltipede Banner,クロールチピードのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SolarDrakomireBanner,Drakomire Banner,ダークオマイアのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SolarDrakomireRiderBanner,Drakomire Rider Banner,ダークオマイアライダーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SolarDye,Solar Dye,染料（太陽）
Terraria.Localization.Content.en-US.Items,ItemName,SolarEruption,Solar Eruption,ソーラーイラプション
Terraria.Localization.Content.en-US.Items,ItemName,SolarFlareAxe,Solar Flare Axe,ソーラーフレアの斧
Terraria.Localization.Content.en-US.Items,ItemName,SolarFlareBreastplate,Solar Flare Breastplate,ソーラーフレアの胸当て
Terraria.Localization.Content.en-US.Items,ItemName,SolarFlareChainsaw,Solar Flare Chainsaw,ソーラーフレアのチェーンソー
Terraria.Localization.Content.en-US.Items,ItemName,SolarFlareDrill,Solar Flare Drill,ソーラーフレアのドリル
Terraria.Localization.Content.en-US.Items,ItemName,SolarFlareHammer,Solar Flare Hammer,ソーラーフレアのハンマー
Terraria.Localization.Content.en-US.Items,ItemName,SolarFlareHelmet,Solar Flare Helmet,ソーラーフレアの兜
Terraria.Localization.Content.en-US.Items,ItemName,SolarFlareLeggings,Solar Flare Leggings,ソーラーフレアのすね当て
Terraria.Localization.Content.en-US.Items,ItemName,SolarFlarePickaxe,Solar Flare Pickaxe,ソーラーフレアのつるはし
Terraria.Localization.Content.en-US.Items,ItemName,SolarMonolith,Solar Monolith,太陽のモノリス
Terraria.Localization.Content.en-US.Items,ItemName,SolarSolenianBanner,Selenian Banner,セレニアンのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SolarSrollerBanner,Sroller Banner,スローラーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,SolarTablet,Solar Tablet,太陽の石版
Terraria.Localization.Content.en-US.Items,ItemName,SoulDrain,Life Drain,ライフドレイン
Terraria.Localization.Content.en-US.Items,ItemName,SparkyPainting,Sparky,スパーキー
Terraria.Localization.Content.en-US.Items,ItemName,SpectreBar,Spectre Bar,スペクタイト
Terraria.Localization.Content.en-US.Items,ItemName,SpelunkerGlowstick,Spelunker Glowstick,探検家の蛍光棒
Terraria.Localization.Content.en-US.Items,ItemName,SpiderFang,Spider Fang,クモの牙
Terraria.Localization.Content.en-US.Items,ItemName,SpiderStaff,Spider Staff,クモの杖
Terraria.Localization.Content.en-US.Items,ItemName,SpiritFlame,Spirit Flame,スピリットフレイム
Terraria.Localization.Content.en-US.Items,ItemName,SpookyBathtub,Spooky Bathtub,不気味な浴槽
Terraria.Localization.Content.en-US.Items,ItemName,SpookyBed,Spooky Bed,不気味なベッド
Terraria.Localization.Content.en-US.Items,ItemName,SpookyBookcase,Spooky Bookcase,不気味な本棚
Terraria.Localization.Content.en-US.Items,ItemName,SpookyCandelabra,Spooky Candelabra,不気味な燭台
Terraria.Localization.Content.en-US.Items,ItemName,SpookyCandle,Spooky Candle,不気味な蝋燭
Terraria.Localization.Content.en-US.Items,ItemName,SpookyChandelier,Spooky Chandelier,不気味なシャンデリア
Terraria.Localization.Content.en-US.Items,ItemName,SpookyChest,Spooky Chest,不気味な宝箱
Terraria.Localization.Content.en-US.Items,ItemName,SpookyClock,Spooky Clock,不気味な時計
Terraria.Localization.Content.en-US.Items,ItemName,SpookyLamp,Spooky Lamp,不気味なランプ
Terraria.Localization.Content.en-US.Items,ItemName,SpookyLantern,Spooky Lantern,不気味なランタン
Terraria.Localization.Content.en-US.Items,ItemName,SpookySink,Spooky Sink,不気味なシンク
Terraria.Localization.Content.en-US.Items,ItemName,SporeSac,Spore Sac,胞子嚢
Terraria.Localization.Content.en-US.Items,ItemName,SquireGreatHelm,Squire's Great Helm,従者の兜
Terraria.Localization.Content.en-US.Items,ItemName,SquireGreaves,Squire's Greaves,従者のすね当て
Terraria.Localization.Content.en-US.Items,ItemName,SquirePlating,Squire's Plating,従者の鎧
Terraria.Localization.Content.en-US.Items,ItemName,SquireShield,Squire's Shield,従者の盾
Terraria.Localization.Content.en-US.Items,ItemName,SquirrelGold,Gold Squirrel,金色のリス
Terraria.Localization.Content.en-US.Items,ItemName,SquirrelGoldCage,Gold Squirrel Cage,テラリウム（金色のリス）
Terraria.Localization.Content.en-US.Items,ItemName,SquirrelOrangeCage,Red Squirrel Cage,テラリウム（赤色のリス）
Terraria.Localization.Content.en-US.Items,ItemName,SquirrelRed,Red Squirrel,赤色のリス
Terraria.Localization.Content.en-US.Items,ItemName,SquirrelStatue,Squirrel Statue,リスの石像
Terraria.Localization.Content.en-US.Items,ItemName,StardustAxe,Stardust Axe,星屑の斧
Terraria.Localization.Content.en-US.Items,ItemName,StardustBreastplate,Stardust Plate,スターダストの鎧
Terraria.Localization.Content.en-US.Items,ItemName,StardustCellStaff,Stardust Cell Staff,スターダストセルスタッフ
Terraria.Localization.Content.en-US.Items,ItemName,StardustChainsaw,Stardust Chainsaw,星屑のチェーンソー
Terraria.Localization.Content.en-US.Items,ItemName,StardustDragonStaff,Stardust Dragon Staff,スターダストドラゴンスタッフ
Terraria.Localization.Content.en-US.Items,ItemName,StardustDrill,Stardust Drill,星屑のドリル
Terraria.Localization.Content.en-US.Items,ItemName,StardustDye,Stardust Dye,染料（星屑）
Terraria.Localization.Content.en-US.Items,ItemName,StardustHammer,Stardust Hammer,星屑のハンマー
Terraria.Localization.Content.en-US.Items,ItemName,StardustHelmet,Stardust Helmet,スターダストの兜
Terraria.Localization.Content.en-US.Items,ItemName,StardustJellyfishBanner,Flow Invader Banner,フローインベーダーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,StardustLargeCellBanner,Star Cell Banner,スターセルのバナー
Terraria.Localization.Content.en-US.Items,ItemName,StardustLeggings,Stardust Leggings,スターダストのすね当て
Terraria.Localization.Content.en-US.Items,ItemName,StardustMonolith,Stardust Monolith,星屑のモノリス
Terraria.Localization.Content.en-US.Items,ItemName,StardustPickaxe,Stardust Pickaxe,星屑のつるはし
Terraria.Localization.Content.en-US.Items,ItemName,StardustSmallCellBanner,Small Star Cell Banner,小さなスターセルのバナー
Terraria.Localization.Content.en-US.Items,ItemName,StardustSoldierBanner,Stargazer Banner,スターゲイザーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,StardustSpiderBanner,Twinkle Popper Banner,トゥインクルポッパーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,StardustWormBanner,Milkyway Weaver Banner,ミルキーウェイウェーバーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,Starfish,Starfish,ヒトデ
Terraria.Localization.Content.en-US.Items,ItemName,StarWrath,Star Wrath,スターラース
Terraria.Localization.Content.en-US.Items,ItemName,StaticHook,Static Hook,静止フック
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkBathtub,Steampunk Bathtub,スチームパンクの浴槽
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkBookcase,Steampunk Bookcase,スチームパンクの本棚
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkCandelabra,Steampunk Candelabra,スチームパンクの燭台
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkCandle,Steampunk Candle,スチームパンクの蝋燭
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkChandelier,Steampunk Chandelier,スチームパンクのシャンデリア
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkChest,Steampunk Chest,スチームパンクの宝箱
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkClock,Steampunk Clock,スチームパンクの大時計
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkCup,Chalice,聖杯
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkDresser,Steampunk Dresser,スチームパンクのドレッサー
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkLamp,Steampunk Lamp,スチームパンクのランプ
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkLantern,Steampunk Lantern,スチームパンクのランタン
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkPiano,Steampunk Piano,スチームパンクのピアノ
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkPlatform,Steampunk Platform,スチームパンクの足場
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkSink,Steampunk Sink,スチームパンクのシンク
Terraria.Localization.Content.en-US.Items,ItemName,SteampunkWorkBench,Steampunk Work Bench,スチームパンクの作業台
Terraria.Localization.Content.en-US.Items,ItemName,StickyDynamite,Sticky Dynamite,粘着性ダイナマイト
Terraria.Localization.Content.en-US.Items,ItemName,StickyGrenade,Sticky Grenade,粘着グレネード
Terraria.Localization.Content.en-US.Items,ItemName,Stopwatch,Stopwatch,ストップウォッチ
Terraria.Localization.Content.en-US.Items,ItemName,StrangeBrew,Strange Brew,奇妙な薬
Terraria.Localization.Content.en-US.Items,ItemName,StrangePlant1,Strange Plant,奇妙な植物
Terraria.Localization.Content.en-US.Items,ItemName,StrangePlant2,Strange Plant,奇妙な植物
Terraria.Localization.Content.en-US.Items,ItemName,StrangePlant3,Strange Plant,奇妙な植物
Terraria.Localization.Content.en-US.Items,ItemName,StrangePlant4,Strange Plant,奇妙な植物
Terraria.Localization.Content.en-US.Items,ItemName,StylistKilLaKillScissorsIWish,Stylish Scissors,粋なハサミ
Terraria.Localization.Content.en-US.Items,ItemName,SummonerEmblem,Summoner Emblem,召喚士の紋章
Terraria.Localization.Content.en-US.Items,ItemName,Sundial,Enchanted Sundial,魔法の日時計
Terraria.Localization.Content.en-US.Items,ItemName,SunMask,Sun Mask,太陽のマスク
Terraria.Localization.Content.en-US.Items,ItemName,SuperAbsorbantSponge,Super Absorbant Sponge,超吸収スポンジ
Terraria.Localization.Content.en-US.Items,ItemName,SuperHealingPotion,Super Healing Potion,スーパーライフポーション
Terraria.Localization.Content.en-US.Items,ItemName,SuspiciousLookingTentacle,Suspicious Looking Tentacle,怪しい触手
Terraria.Localization.Content.en-US.Items,ItemName,SwordfishTrophy,Swordfish Trophy,カジキのトロフィー
Terraria.Localization.Content.en-US.Items,ItemName,TallGate,Tall Gate,高い門
Terraria.Localization.Content.en-US.Items,ItemName,TallyCounter,Tally Counter,数取器
Terraria.Localization.Content.en-US.Items,ItemName,TargetDummy,Target Dummy,ターゲットダミー
Terraria.Localization.Content.en-US.Items,ItemName,TartarSauce,Tartar Sauce,タルタルソース
Terraria.Localization.Content.en-US.Items,ItemName,TaxCollectorHat,Tax Collector's Hat,収税吏の帽子
Terraria.Localization.Content.en-US.Items,ItemName,TaxCollectorPants,Tax Collector's Pants,収税吏のパンツ
Terraria.Localization.Content.en-US.Items,ItemName,TaxCollectorsStickOfDoom,Classy Cane,高級な杖
Terraria.Localization.Content.en-US.Items,ItemName,TaxCollectorSuit,Tax Collector's Suit,収税吏のスーツ
Terraria.Localization.Content.en-US.Items,ItemName,TealString,Teal String,糸（青緑）
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockBlue,Blue Team Block,青チームのレンガ
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockBluePlatform,Blue Team Platform,青チームの足場
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockGreen,Green Team Block,緑チームのレンガ
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockGreenPlatform,Green Team Platform,緑チームの足場
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockPink,Pink Team Block,桃チームのレンガ
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockPinkPlatform,Pink Team Platform,桃チームの足場
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockRed,Red Team Block,赤チームのレンガ
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockRedPlatform,Red Team Platform,赤チームの足場
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockWhite,White Team Block,白チームのレンガ
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockWhitePlatform,White Team Platform,白チームの足場
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockYellow,Yellow Team Block,黄チームのレンガ
Terraria.Localization.Content.en-US.Items,ItemName,TeamBlockYellowPlatform,Yellow Team Platform,黄チームの足場
Terraria.Localization.Content.en-US.Items,ItemName,TempestStaff,Tempest Staff,嵐の杖
Terraria.Localization.Content.en-US.Items,ItemName,TendonHook,Tendon Hook,筋繊維のフック
Terraria.Localization.Content.en-US.Items,ItemName,Terrarian,Terrarian,テラリアン
Terraria.Localization.Content.en-US.Items,ItemName,TheBrideDress,Wedding Dress,ウェディングドレス
Terraria.Localization.Content.en-US.Items,ItemName,TheBrideHat,Wedding Veil,ウェディングベール
Terraria.Localization.Content.en-US.Items,ItemName,TheEyeOfCthulhu,The Eye of Cthulhu,クトゥルフの眼
Terraria.Localization.Content.en-US.Items,ItemName,ThePossessedBanner,The Possessed Banner,取り憑かれた者のバナー
Terraria.Localization.Content.en-US.Items,ItemName,ThornHook,Thorn Hook,茨のフック
Terraria.Localization.Content.en-US.Items,ItemName,TinPlating,Tin Plating,錫メッキ
Terraria.Localization.Content.en-US.Items,ItemName,TinPlatingWall,Tin Plating Wall,錫メッキの壁
Terraria.Localization.Content.en-US.Items,ItemName,TombCrawlerBanner,Tomb Crawler Banner,トゥームクローラーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,TopazGemsparkWall,Topaz Gemspark Wall,発光壁（トパーズ）
Terraria.Localization.Content.en-US.Items,ItemName,TopazGemsparkWallOff,Offline Topaz Gemspark Wall,消えた発光壁（トパーズ）
Terraria.Localization.Content.en-US.Items,ItemName,ToxicFlask,Toxic Flask,毒性のフラスコ
Terraria.Localization.Content.en-US.Items,ItemName,Toxikarp,Toxikarp,トキシカープ
Terraria.Localization.Content.en-US.Items,ItemName,Trapdoor,Trap Door,落とし戸
Terraria.Localization.Content.en-US.Items,ItemName,TruffleWorm,Truffle Worm,トリュフワーム
Terraria.Localization.Content.en-US.Items,ItemName,Tsunami,Tsunami,津波の弓
Terraria.Localization.Content.en-US.Items,ItemName,TsunamiInABottle,Tsunami in a Bottle,瓶詰めの津波
Terraria.Localization.Content.en-US.Items,ItemName,TumbleweedBanner,Angry Tumbler Banner,アングリータンブラーのバナー
Terraria.Localization.Content.en-US.Items,ItemName,TwilightDye,Twilight Dye,染料(トワイライト)
Terraria.Localization.Content.en-US.Items,ItemName,TwilightHairDye,Twilight Hair Dye,毛染め（トワイライト）
Terraria.Localization.Content.en-US.Items,ItemName,TwinMask,Twin Mask,ツインズのマスク
Terraria.Localization.Content.en-US.Items,ItemName,TwinsBossBag,Treasure Bag,トレジャーバッグ
